track_id,user,datetime
TRAVPOX128F14A0A3F,169,2014-02-28 21:25:27
TRAWKCN128F428EC1E,85,2014-10-18 17:51:19
TRAUMBO128F42A6405,217,2016-02-22 23:03:06
TRAWFRU128F145954F,228,2018-01-19 17:42:45
TRAVKIR12903CBE25D,5,2018-01-18 02:05:55
TRAWTRZ12903CDE478,3,2014-03-19 21:18:07
TRAUSMT128F9302A7E,21,2014-04-10 13:59:44
TRAUGOE128F422AB81,179,2015-07-05 14:22:53
TRAWHPI128F92D1553,204,2016-02-03 19:13:12
TRAUPJB128F42625B8,129,2014-02-12 12:55:57
TRAUXUA128F9303F66,111,2018-03-01 13:41:46
TRAVOIX128F425792A,239,2017-02-04 11:30:25
TRAVOWY128F9336628,159,2016-07-20 20:13:52
TRAUFXV128F4266645,29,2015-11-20 21:12:34
TRAUVGR128F9334B5C,2,2018-05-19 17:06:13
TRAUSVP128F149AF3D,108,2016-06-04 00:35:46
TRAWRNO128F4253951,114,2015-02-09 00:40:05
TRAVTGB12903CE5231,24,2015-02-19 13:27:52
TRAUJQL128F4228C71,123,2018-05-31 08:58:18
TRAUMQN128F931A236,246,2016-08-21 07:22:43
TRAVMHQ128F92DE5A4,65,2017-03-10 11:06:12
TRAVGIB128F9349B3F,69,2018-07-04 11:04:11
TRAUXDX128F934210A,146,2015-09-17 02:22:46
TRAUVGR128F9334B5C,235,2015-05-29 22:48:36
TRAUKEE128F427EE36,196,2016-02-13 02:18:31
TRAUKSX128F4234EF1,147,2014-09-19 12:30:32
TRAWKBW12903CC48FE,196,2016-11-28 12:07:38
TRAWDKJ128F423A5F3,151,2014-03-20 18:35:20
TRAVOIX128F425792A,194,2015-03-23 02:01:26
TRAVOLC128F930B2DC,88,2014-03-01 00:12:41
TRATXMR128F92E108B,128,2014-03-25 09:44:21
TRAVMHQ128F92DE5A4,113,2014-09-16 07:09:08
TRAUHZX128F92EC39B,103,2015-04-09 15:22:42
TRAWKFX128F9317510,187,2017-03-12 01:32:14
TRAUANB128F4263571,120,2014-12-27 19:06:37
TRAUUTN12903CA8CA6,52,2018-04-09 22:12:01
TRAUNSC128F930C8D0,180,2017-07-05 12:51:49
TRAUARW12903CE70B0,130,2018-03-08 07:50:29
TRAVCKY128F4236EBF,132,2016-03-03 16:18:10
TRAWLVG128F426836F,244,2014-04-03 05:32:57
TRAVXDV128F934D9AB,241,2016-06-28 18:06:54
TRAWCLE128F92F7BBD,56,2017-09-02 19:40:37
TRATZZO128F930CEDE,57,2016-01-26 13:25:58
TRAVAJV128F42AA3CE,109,2017-06-05 03:20:39
TRAVISG128F932B3FB,145,2018-04-22 09:42:50
TRAWRGZ128F930B12F,236,2015-10-15 06:07:45
TRAVQMB128F9315644,4,2014-01-04 06:12:44
TRAVVYO12903CAFAD1,64,2016-10-05 15:58:25
TRAWKDK12903CFDA30,103,2016-02-16 12:29:40
TRAVFVI12903CB7B4C,193,2014-10-24 06:20:47
TRAULUB128F4236B05,162,2016-06-20 06:26:13
TRATTMO12903CE0459,192,2015-11-23 15:29:49
TRAWXSC12903D027C2,127,2015-09-08 13:38:07
TRAVQRL128F93037FF,234,2016-10-13 02:06:29
TRAUVRN128E07838DF,245,2015-01-18 23:21:51
TRAVZIF128F4295AC2,200,2015-07-10 21:52:09
TRAVTGB12903CE5231,58,2014-10-29 12:16:35
TRAVCKY128F4236EBF,192,2018-03-15 01:28:00
TRAUJVJ128F42440BF,90,2014-11-10 12:58:57
TRAVHGK128F9315318,15,2018-07-02 08:46:21
TRAUVVK128F4224BDE,188,2017-10-23 17:45:27
TRAUCOU128F42289D1,140,2018-03-18 15:35:10
TRAVQKR128F935A10E,237,2018-05-06 14:02:20
TRAVNQX128F4268D40,247,2018-05-26 06:18:08
TRAVCDD128F425D98E,44,2017-04-03 08:07:09
TRAVEZB128F425B954,237,2017-05-19 14:57:58
TRAUNUB128F93373AA,58,2015-09-06 00:59:48
TRAUHDJ128F4260191,30,2015-01-13 23:22:58
TRAUHDJ128F4260191,38,2014-11-13 12:43:51
TRAVIYW128F4277858,146,2015-03-08 11:13:38
TRAUXUF128F426C0C8,117,2017-05-24 03:59:27
TRAWBUA128F92F9966,7,2015-10-27 14:47:42
TRAWXLK128F42A44C9,47,2017-06-25 22:15:39
TRAWIJQ128F145C2C7,86,2017-07-28 01:29:39
TRAWDAX128F931C5EF,13,2017-08-31 07:05:00
TRAWRGZ128F930B12F,107,2015-12-21 04:10:31
TRATULJ128F426BBB2,163,2014-10-02 10:05:11
TRATTZU128E0798513,26,2016-04-19 03:42:49
TRAVNMB12903CE606A,164,2014-03-18 07:02:35
TRAUHDJ128F4260191,146,2017-02-08 09:52:17
TRAULVY128F9343D18,208,2014-08-28 09:42:19
TRAVJJI12903CC428A,120,2017-01-12 06:38:23
TRAVIJA128F92E720A,39,2014-02-05 17:12:58
TRAUVOX128F427785A,122,2016-10-20 22:35:40
TRAVDFC128F42636AA,127,2017-03-29 01:01:49
TRAUWGB128F424C8FE,103,2014-09-30 22:57:11
TRAWGFU128F92DEF4D,10,2014-09-01 20:56:46
TRAVXDV128F934D9AB,213,2014-08-28 20:02:30
TRAWXRW128F92F2686,199,2015-01-23 11:05:14
TRATXMR128F92E108B,95,2017-02-16 10:27:57
TRAUIMP128F92DC604,81,2017-07-16 22:13:41
TRAUIUP128F4243949,175,2017-03-19 00:27:40
TRAVKAK128F426E6C7,124,2016-11-02 13:47:06
TRAVNMB12903CE606A,145,2016-08-24 12:16:25
TRAWXQQ128E07856F0,213,2016-12-02 13:39:08
TRATXQY128F1489B0C,89,2017-12-27 09:54:41
TRAVSEK128F428AB05,222,2018-05-20 21:41:39
TRATUOQ128F9313C57,108,2014-09-05 21:04:54
TRAWGNH128F42320BB,82,2015-07-29 00:17:55
TRAUTHQ128F1469076,141,2015-11-23 10:19:34
TRAURQO128F426932F,70,2017-11-26 17:34:28
TRAVGJU128F4266E8D,169,2015-11-18 13:20:06
TRAWMAR128F147A654,132,2016-10-06 04:20:11
TRAVLLA128F42948C3,209,2015-04-16 12:57:40
TRAVHJA12903CE18F1,165,2017-10-17 01:31:19
TRAWDTB12903CB283D,20,2017-07-11 18:59:38
TRAUIMP128F92DC604,105,2017-04-06 21:29:58
TRAUKER12903CAF2ED,177,2018-06-18 11:51:04
TRAUIPY128F4273122,202,2015-10-13 00:33:25
TRAWMLY128F92CFBBE,217,2017-09-05 05:51:25
TRAUCGD128F92DA6EB,76,2016-02-07 04:44:03
TRAUXZY12903CE4255,142,2016-08-22 11:55:41
TRAVRCV12903CDFBB0,70,2015-05-20 14:30:29
TRATTZQ128F42283C5,179,2015-02-27 07:06:18
TRAVZWM128E079282D,165,2017-03-25 08:54:09
TRAVNRI128F931B140,191,2018-07-11 18:39:33
TRAVJIC128F1469AA7,154,2015-06-20 10:19:45
TRAUNSC128F930C8D0,222,2014-03-03 10:22:59
TRAWQLZ12903CA2E47,229,2015-02-25 17:31:06
TRAWDRH12903CFA586,85,2014-09-27 18:15:53
TRAVSSN128F931C5F6,244,2017-05-28 10:33:07
TRAUBNC128F933EB78,11,2017-08-30 12:29:49
TRATTMV128F426836E,226,2015-02-18 19:32:34
TRAWKPE128F42660AA,240,2017-01-31 03:43:22
TRAWQEU128F4279159,246,2015-10-10 19:43:04
TRAVKJW128F421B564,10,2015-10-16 14:07:25
TRAVVRJ12903CE4166,53,2017-09-20 02:35:17
TRAVCJB12903CC8B5D,160,2014-11-30 21:48:08
TRAWLVG128F426836F,174,2015-01-23 18:04:58
TRAWZYK128F92F88DA,108,2015-02-25 23:15:32
TRAWXXJ128F9346F83,166,2014-10-13 22:37:50
TRATZZO128F930CEDE,239,2014-10-09 18:33:51
TRAWFLJ128F4255415,99,2015-03-21 17:39:28
TRAVOLK128F147CD94,134,2014-11-16 02:31:45
TRAUUNU128F9307EBA,203,2014-08-03 21:08:50
TRAUZFC12903D03259,40,2018-04-28 02:51:06
TRAVKIF128F1451AF2,37,2015-10-04 07:44:03
TRAVVRJ12903CE4166,37,2016-08-14 23:05:09
TRATSJR128EF34E1F3,167,2016-11-03 00:41:36
TRAVHGK128F14ADDE0,210,2014-04-19 13:12:14
TRAUZFC12903D03259,22,2017-06-08 18:56:07
TRAWCBC128F92ECDE9,216,2018-07-22 02:04:17
TRAUZJP128F427040B,230,2017-08-28 17:58:55
TRAURQO128F426932F,92,2018-06-21 08:59:41
TRAUJCX128F42811F9,161,2016-02-23 04:19:24
TRAUZCE128F4267A9C,158,2018-06-21 16:00:42
TRATTFD128F92F416F,13,2016-02-22 20:46:17
TRAUAIN128F14863BA,124,2017-02-26 05:21:11
TRAVTLK128F93389E4,139,2017-10-06 11:20:07
TRATZZO128F930CEDE,13,2014-10-01 22:07:26
TRAVHGK128F14ADDE0,160,2014-02-28 17:45:14
TRAUPIY128F425EF4A,42,2014-05-18 03:42:55
TRAWBMA12903CD5422,99,2014-12-15 06:09:19
TRAWTHB128F1491C02,201,2018-07-14 06:13:16
TRAWPXD128F422B642,2,2016-07-29 11:29:01
TRAVNQX128F4268D40,124,2015-06-13 18:03:44
TRAUEGH128F4242EFF,36,2014-06-03 13:27:03
TRAUXUA128F9303F66,75,2017-03-16 15:22:37
TRAUOMY12903CE8685,240,2018-08-30 19:18:52
TRATSFS12903D03730,113,2018-01-02 19:40:06
TRAWBUA128F92F9966,238,2018-06-05 01:32:32
TRATZZO128F930CEDE,222,2018-03-14 21:20:55
TRAVUIQ128F4231357,191,2015-01-04 15:44:38
TRAVDOK128F424EA5E,23,2015-01-24 22:39:17
TRAWCLY128F424835F,136,2017-03-03 17:55:41
TRAWAJW128F42154AD,240,2016-04-08 17:38:06
TRAUIPY128F4273122,197,2015-06-03 16:30:36
TRAWBUA128F92F9966,64,2015-08-23 11:55:54
TRAWLOB128F92CF27B,59,2014-04-24 01:50:39
TRAWOIA12903C9ACB1,37,2014-05-27 16:15:17
TRAWHOF128E0788F95,207,2014-07-10 12:19:35
TRAVUQU128F933D3FE,29,2015-11-07 15:44:20
TRAWRNO128F4253951,52,2015-06-04 03:16:57
TRAWRMB12903CF28C7,212,2016-01-19 07:08:41
TRAVQRL128F93037FF,47,2016-11-15 18:23:47
TRAWOUY128F930A959,160,2014-07-30 15:46:05
TRAVQKR128F935A10E,139,2017-05-14 03:41:20
TRATTQX128F428DF29,124,2014-12-29 18:45:56
TRAWAGQ128F932FB1C,120,2014-02-20 20:49:03
TRAUUTN12903CA8CA6,173,2016-07-03 13:30:12
TRAUIMP128F92DC604,24,2016-07-31 07:20:27
TRAWOFR12903CC8876,22,2017-04-16 18:09:22
TRAWWPG12903CA769A,191,2016-10-28 06:52:41
TRATTZQ128F42283C5,152,2015-07-18 22:03:00
TRAWQFC128F42BC796,149,2014-08-28 17:16:32
TRAWYQE128F147BB28,208,2017-03-11 02:45:50
TRAVDWI12903CA913D,7,2016-07-31 13:48:36
TRAUEGH128F4242EFF,115,2014-10-02 18:13:27
TRAVBMS128F1458D8C,187,2017-12-08 08:42:36
TRAVXJF12903CF0973,120,2015-02-07 14:42:48
TRAUJLB128F9307505,51,2017-11-27 02:46:44
TRAVJIC128F1469AA7,202,2014-06-22 00:52:44
TRATZLP128F421C574,23,2017-09-17 11:51:47
TRAUWUX128F92FE41C,171,2015-07-21 19:02:11
TRAVIJA128F92E720A,227,2014-06-18 05:45:21
TRAUOOS128F92ED2CA,196,2014-04-26 04:10:34
TRAUSRW128F4262F05,178,2016-10-21 07:57:55
TRATVHE128F934ABD2,4,2015-08-06 01:51:19
TRAVQKR128F935A10E,38,2017-08-22 00:59:15
TRAUKEE128F427EE36,197,2017-04-17 14:03:41
TRAUOFO128F92F71D3,192,2014-04-23 03:31:20
TRAUWMJ128F92F9329,38,2018-01-16 04:25:42
TRAUXUF128F426C0C8,20,2015-06-25 03:02:56
TRAVXFA128F933B7A3,243,2015-05-29 22:39:11
TRAVTLK128F93389E4,181,2014-04-11 12:46:29
TRAVISG128F932B3FB,61,2018-02-06 21:39:54
TRAUEGH128F4242EFF,238,2016-04-12 19:09:05
TRAWSKO128F422E8E9,200,2015-05-25 07:39:26
TRAUYHZ128F9335DCB,131,2016-03-03 03:20:34
TRAVAPT12903CCFD4E,9,2016-02-06 04:27:57
TRAUPJP128F42A4AB0,35,2017-06-02 14:07:02
TRAVVFG128F14697E9,210,2017-02-26 01:28:45
TRAVSRO12903CBCA6F,178,2014-01-18 12:09:12
TRAVWIE128F149BD15,154,2017-12-17 06:56:03
TRAWKCN128F428EC1E,246,2014-03-05 17:07:05
TRAVANG12903CC6E6E,103,2018-07-31 04:19:25
TRAWKBW12903CC48FE,121,2017-09-29 15:42:41
TRAUXUF128F426C0C8,110,2014-06-08 13:37:14
TRAVWIE128F149BD15,77,2016-07-26 00:45:25
TRAWKBW12903CC48FE,85,2015-04-15 19:25:34
TRAUCDL128F42774C3,222,2017-02-21 21:51:56
TRAWDUC12903CC51A0,147,2014-04-13 02:43:18
TRAUFZM128F4290117,221,2014-05-16 18:32:40
TRAWDKJ128F423A5F3,41,2015-04-13 16:02:11
TRAUWUV128F93369E2,125,2015-05-13 23:50:56
TRAUUXR12903CC1EDD,172,2014-01-30 04:54:54
TRATTZQ128F42283C5,104,2018-04-03 01:30:02
TRAUXJB128F92C7E9B,141,2018-04-29 15:20:04
TRAUBAO128F92FC23D,157,2016-08-10 09:54:04
TRAVIBR128F1473C2E,250,2017-04-24 06:39:27
TRATXPM128F92F15A1,5,2016-04-10 00:57:24
TRAVOWY128F9336628,80,2016-01-28 13:27:09
TRAWBNI128F4244271,77,2017-12-25 20:17:43
TRAUANB128F4263571,158,2014-04-19 22:05:35
TRAUKCN128F4271AF5,247,2014-08-21 09:15:15
TRAWRJP128F42A22B4,92,2014-03-06 12:02:37
TRAVNRI128F931B140,185,2016-06-25 07:29:56
TRAWPVQ128F42676E9,243,2014-12-22 00:36:25
TRAUBZO128F148C2C0,245,2017-06-06 23:28:21
TRATXMR128F92E108B,23,2018-01-13 19:02:02
TRAWSVD128F92E96B9,130,2015-07-12 21:22:56
TRAUNWP128F146E6D8,89,2018-07-17 17:09:20
TRAUENB128F9302207,18,2017-03-11 23:24:41
TRAVVFG128F14697E9,85,2015-11-12 09:06:48
TRAUZDH128F42B86F4,245,2018-07-20 17:23:54
TRAWNKE128F428A2EA,190,2018-06-16 06:15:40
TRAXACY128F424C6D1,62,2016-05-23 08:08:49
TRAWEFO128F92D816D,47,2015-10-05 20:56:15
TRAWAGQ128F932FB1C,96,2015-11-11 01:34:41
TRAVSRO12903CBCA6F,4,2016-02-21 18:21:49
TRAVJMP128F9306FE0,196,2017-10-18 14:16:14
TRAVURN12903CD9FCC,102,2017-11-04 05:45:45
TRAVDZK12903CCF61B,21,2014-03-14 15:05:45
TRAWWXI12903CEBCCF,57,2015-09-20 08:08:18
TRAUARW12903CE70B0,238,2017-06-16 20:01:36
TRAUQBO128F92FF305,105,2015-01-04 10:08:00
TRAVNQX128F4268D40,34,2017-06-30 08:52:51
TRAWQYH128F93222C6,128,2016-09-21 22:49:55
TRAVBFO128F427B701,153,2014-09-06 00:45:00
TRAVHUC128F429B62B,112,2014-10-18 09:40:21
TRATVQK128F425450D,12,2015-02-01 23:35:32
TRAVWEK12903D0C756,16,2015-02-09 15:13:28
TRAVACS128E0789D58,101,2016-12-30 00:42:27
TRAUFXV128F4266645,218,2014-11-08 05:17:11
TRAUUUW128F930923A,206,2017-11-16 02:04:51
TRAWLKO128F92DCE96,182,2017-05-13 20:45:08
TRAVJQU12903CA3CD4,66,2016-09-01 02:41:32
TRAVBMS128F1458D8C,176,2018-01-21 16:35:48
TRAWITH128F92FB132,141,2014-10-09 22:29:54
TRAWDAX128F931C5EF,70,2017-05-27 22:25:48
TRAVYTY128F4238850,164,2017-11-25 18:39:27
TRAVDFC128F42636AA,144,2015-05-19 08:59:37
TRAVKOQ128F9351B59,42,2017-12-13 09:12:55
TRATXMR128F92E108B,190,2017-06-01 20:40:58
TRAWLBX128F4257811,202,2016-08-07 16:25:21
TRAWNKE128F428A2EA,180,2018-06-08 07:41:10
TRAVSRO12903CBCA6F,205,2017-02-28 06:02:12
TRAUTSW128F427E27A,159,2016-09-02 13:41:18
TRAVOLK128F147CD94,244,2016-03-18 15:38:11
TRAUQJM128F4277BB9,19,2018-07-22 08:05:26
TRAUIXQ128F4259751,49,2017-08-10 09:12:10
TRAVATJ128E078D74D,45,2015-01-09 12:12:26
TRAUBWG128F4287B01,52,2018-06-12 18:54:46
TRAVTGB12903CE5231,109,2015-05-22 00:19:48
TRATXMR128F92E108B,219,2014-09-20 12:51:53
TRAUVUW128F92E20E8,149,2017-08-24 06:08:36
TRAVJMP128F9306FE0,113,2014-09-12 21:47:08
TRAWZHV128F14ADC8B,180,2014-05-07 17:29:48
TRAUWMJ128F92F9329,121,2014-08-21 04:11:21
TRAVVBT12903CDCEAE,56,2014-07-13 11:15:54
TRAVANG12903CC6E6E,45,2016-08-02 16:15:06
TRAWPVQ128F42676E9,70,2014-02-18 15:47:47
TRATWOM128EF35A552,228,2016-10-16 00:46:55
TRAWVBR128F930A60B,243,2017-10-05 06:00:47
TRAWPVQ128F42676E9,144,2016-02-20 20:31:07
TRAVOIX128F425792A,148,2016-12-30 14:07:14
TRAUDNS128F92F64C7,160,2017-12-23 20:24:29
TRAUWMJ128F92F9329,229,2016-03-22 14:09:55
TRAVKIR12903CBE25D,139,2015-06-22 23:51:04
TRAVCEW128F4268619,135,2018-08-10 13:30:15
TRAUUUW128F930923A,125,2014-02-28 10:01:04
TRAVCNI128E0794817,45,2017-10-15 21:10:54
TRAVQMB128F9315644,120,2015-10-02 11:19:16
TRAVHDM128F4288954,14,2015-06-08 08:51:12
TRAVCNT128F92F1091,52,2014-06-21 17:32:40
TRAUVFO128EF34E1EF,139,2016-02-01 00:29:29
TRAVRBD12903CF1DFB,149,2015-08-21 10:52:04
TRAWQLZ12903CA2E47,62,2018-07-30 09:42:09
TRAVKKE128F429DEFE,183,2015-11-13 05:43:03
TRAVDOK128F424EA5E,18,2017-06-13 14:43:23
TRAWFEM128F92D95BA,68,2018-07-13 03:54:47
TRATULJ128F426BBB2,182,2014-12-03 03:36:08
TRAUSMT128F9302A7E,67,2016-04-17 13:01:08
TRAUHFH128F14813AC,115,2017-05-18 12:22:47
TRAUDCS128E078866D,58,2014-07-06 11:15:26
TRAWXLK128F42A44C9,141,2015-03-14 04:39:10
TRAWFFR128F9320370,171,2017-12-26 16:52:08
TRATYQE128F4293A7D,24,2014-03-14 11:33:40
TRAVYTY128F4238850,243,2014-10-06 11:24:08
TRAULEJ128F92E2A47,127,2018-07-15 17:42:24
TRAWNAF128F425CBC9,67,2016-10-23 20:07:31
TRAUXZY12903CE4255,95,2015-06-17 06:10:27
TRAVWIE128F149BD15,162,2015-09-04 01:48:46
TRAWVBR128F930A60B,107,2015-06-10 19:26:30
TRAVZKQ128F4291393,239,2017-07-14 07:35:55
TRAVORG128F9302C75,134,2014-10-12 09:19:38
TRATUOQ128F9313C57,23,2017-06-06 15:12:16
TRAUYHZ128F9335DCB,228,2016-09-24 09:40:59
TRAVTLK128F93389E4,52,2016-10-29 17:17:03
TRAWTHB128F1491C02,157,2015-07-22 18:43:45
TRAUJLB128F9307505,201,2018-06-01 01:59:57
TRAULVY128F9343D18,155,2014-09-10 21:07:29
TRAVOLK128F147CD94,74,2017-02-08 00:21:01
TRATVQK128F425450D,235,2016-01-17 01:54:27
TRATYLI128F9324AF3,188,2015-01-17 09:38:31
TRAUSWP128F4260CA5,5,2015-06-01 15:07:28
TRATWOM128EF35A552,35,2016-12-21 01:25:08
TRAWGFU128F92DEF4D,180,2016-05-30 05:47:07
TRAVDWI12903CA913D,243,2017-05-30 09:59:37
TRAUZDH128F42B86F4,99,2016-09-06 22:55:05
TRAUDXB128F9305525,51,2015-03-10 18:55:19
TRAVAHG128F428D023,161,2014-11-16 00:12:33
TRAVUIQ128F4231357,128,2015-10-14 23:55:45
TRAVOLK128F147CD94,247,2014-03-01 00:25:21
TRAVACS128E0789D58,76,2016-04-08 22:15:18
TRAVYFE12903CB52E5,14,2015-09-15 13:48:24
TRAWLOB128F92CF27B,123,2016-11-18 14:01:14
TRAWDUC12903CC51A0,7,2017-07-19 20:23:25
TRAVCDS128F4234FEB,176,2016-06-07 21:17:14
TRAWAUC128F9312676,215,2014-03-07 05:15:17
TRAUOOS128F92ED2CA,147,2015-09-25 01:43:33
TRAUNSC128F930C8D0,80,2015-09-26 22:52:18
TRAUJVJ128F42440BF,150,2016-01-16 15:42:24
TRAUYHK12903CDD9F1,167,2017-03-12 00:21:02
TRAUAHD128F425C85D,133,2017-11-15 14:42:43
TRAVPAT12903CEDCAC,230,2014-07-20 21:17:18
TRAVPVT12903CF4704,171,2018-08-15 04:43:04
TRAVKIF128F1451AF2,117,2014-07-04 13:40:42
TRAVSJD12903CB3097,176,2017-06-24 07:24:25
TRAUHSY12903CFEA42,27,2016-01-21 16:53:27
TRAVNRI128F931B140,119,2016-03-28 11:40:54
TRAVSSN128F931C5F6,198,2014-01-03 05:00:51
TRAVOLK128F147CD94,170,2018-04-25 17:19:21
TRAVJYT12903D11356,6,2017-08-16 21:03:36
TRAVUIQ128F4231357,47,2015-05-09 18:37:57
TRAWLRV128F92D310E,185,2015-10-19 20:26:08
TRATXPM128F92F15A1,9,2015-05-24 04:40:00
TRAWHGD128F9309DF3,83,2014-12-04 10:47:30
TRAVBMS128F1458D8C,15,2016-03-19 16:27:15
TRATUHZ128F932847B,241,2015-01-26 01:00:35
TRATUON128F92EC9D9,205,2017-11-04 12:24:19
TRAVJYT12903D11356,37,2014-07-21 04:39:56
TRAVVBT12903CDCEAE,102,2016-09-29 17:40:07
TRAVPVT12903CF4704,8,2016-12-13 08:42:56
TRAUSWP128F4260CA5,232,2015-07-21 03:26:54
TRAVTLK128F93389E4,192,2018-02-19 12:12:53
TRAVBQA128F933A494,150,2015-06-07 06:12:51
TRATVQK128F425450D,32,2014-06-16 04:23:05
TRAUSWP128F4260CA5,205,2018-06-17 07:18:29
TRAWCLE128F92F7BBD,167,2018-01-25 10:02:16
TRATTZU128E0798513,27,2016-09-15 04:52:55
TRAWAUC128F9312676,98,2015-03-20 17:08:12
TRAVKJW128F421B564,185,2015-05-12 17:54:16
TRAURNN128F92EF1C8,103,2014-05-11 11:28:38
TRAVISG128F932B3FB,149,2017-05-05 14:38:23
TRAVAPT12903CCFD4E,94,2014-08-02 01:54:37
TRAVXOW128F92FB749,86,2016-12-30 00:31:11
TRAVIMX12903CEB755,241,2016-11-26 18:46:34
TRATVQK128F425450D,202,2016-04-30 16:57:15
TRATSFS12903D03730,248,2016-01-04 05:01:16
TRAWIJQ128F145C2C7,175,2016-02-15 20:56:42
TRATTFD128F92F416F,161,2017-07-24 22:08:59
TRAUPJP128F42A4AB0,9,2017-09-14 16:40:10
TRAUTHQ128F1469076,221,2017-04-28 08:37:49
TRAWAGQ128F932FB1C,246,2014-07-31 21:40:32
TRAUYHK12903CDD9F1,204,2015-09-30 09:41:26
TRAUVOJ12903CA3C77,117,2018-08-30 08:40:54
TRAWMAR128F147A654,143,2015-09-07 14:38:50
TRAWUGP128F42BA894,221,2018-05-04 13:01:46
TRAURQO128F426932F,55,2016-09-12 03:16:31
TRAXADZ128F92D323F,217,2014-09-18 06:46:38
TRAVSSN128F931C5F6,71,2018-06-17 00:59:31
TRAVHGK128F14ADDE0,147,2016-11-30 15:12:08
TRAVIYW128F4277858,74,2017-02-09 08:46:26
TRAUVGR128F9334B5C,244,2014-10-30 17:07:04
TRAVPAT12903CEDCAC,51,2017-10-11 18:14:35
TRAVHGK128F14ADDE0,57,2018-08-14 07:50:37
TRAUPJB128F42625B8,18,2018-03-10 11:11:38
TRAVZWM128E079282D,62,2016-03-02 14:56:22
TRAVHGK128F14ADDE0,58,2015-04-07 20:45:01
TRAVRNH128F42B85E6,42,2018-02-11 13:32:54
TRAWKCN128F428EC1E,131,2015-12-05 10:43:33
TRAUGOE128F422AB81,67,2018-06-04 08:48:13
TRATSJR128EF34E1F3,195,2014-03-02 15:32:13
TRAVOLK128F147CD94,98,2017-05-13 22:26:39
TRATYQE128F4293A7D,117,2018-07-02 12:00:23
TRAVISG128F932B3FB,17,2014-09-10 21:29:20
TRAWTHB128F1491C02,249,2015-01-07 14:23:17
TRAVAXP128F92C5589,28,2016-01-25 14:38:03
TRAWSVD128F92E96B9,248,2015-08-02 23:57:51
TRAUZCE128F4267A9C,190,2017-10-22 05:11:26
TRATSDF128F93023EB,233,2014-05-26 11:48:04
TRAWHRH128F426BF30,84,2014-07-07 15:54:23
TRAVZGW12903CF2514,185,2014-05-30 03:36:37
TRAWGKQ128F92F8F54,217,2018-05-30 06:23:28
TRAUSMT128F9302A7E,143,2017-03-24 17:55:29
TRAVKIF128F1451AF2,58,2017-02-15 08:21:30
TRAWGKQ128F92F8F54,88,2017-08-20 09:38:14
TRAUIPY128F4273122,189,2014-09-16 02:02:23
TRAWMBY128F428CB76,189,2017-08-24 03:41:37
TRAVAHG128F428D023,75,2015-12-09 23:55:04
TRAWYVC12903CD9439,30,2016-01-10 16:22:30
TRAVPAT12903CEDCAC,44,2014-07-05 00:05:19
TRAWHOF128E0788F95,152,2014-03-22 00:57:19
TRAWFRU128F145954F,141,2015-12-02 03:54:33
TRAWOIH128F932D547,250,2014-12-22 15:55:12
TRAVRMA128F9323782,179,2014-08-22 15:48:11
TRATTKA128F92F6AFA,176,2017-06-02 20:14:28
TRATXQY128F1489B0C,198,2015-05-24 21:10:01
TRAVRCV12903CDFBB0,109,2017-02-05 07:14:58
TRAWBKL128F932E32A,127,2018-03-05 09:31:40
TRAUPJP128F42A4AB0,187,2014-08-12 22:18:04
TRAUOCV128F428464E,55,2017-05-20 07:24:47
TRAWICE12903CEF144,45,2016-12-02 01:19:17
TRAVOJJ128F426DE21,22,2014-12-26 18:42:21
TRAUUUW128F930923A,58,2016-02-25 11:39:44
TRAWAUX128F4236BAC,180,2014-03-09 05:11:59
TRAVHGK128F14ADDE0,15,2017-04-20 03:49:59
TRATSNJ12903D0A109,181,2017-11-23 22:46:57
TRAVWRR128F933B142,180,2017-05-15 15:57:47
TRAWNAF128F425CBC9,215,2016-09-19 19:16:13
TRAVPRK128F42797F6,231,2018-07-23 23:51:35
TRAUAIN128F14863BA,117,2018-01-11 06:59:53
TRAVPGS128F9329A5D,220,2016-11-07 20:25:23
TRAVJSK128F9313313,226,2014-05-15 17:36:56
TRAVIJA128F92E720A,210,2015-05-30 09:04:17
TRAVUJS128F427A50F,9,2016-06-07 22:08:59
TRAUXDX128F934210A,169,2017-10-14 02:57:15
TRAVPTB128F4248442,72,2014-10-31 17:34:25
TRAVPOX128F14A0A3F,227,2014-01-05 05:55:08
TRATXCW128F92E0576,61,2016-04-08 12:24:18
TRAWDRH12903CFA586,13,2017-09-19 14:23:49
TRAUJLB128F9307505,72,2015-02-16 00:23:50
TRAVFPW128F9346CA5,26,2014-12-27 13:02:52
TRAUANB128F4263571,94,2017-07-05 01:10:07
TRAUKSX128F4234EF1,45,2014-04-07 15:37:23
TRAWHTB128F934B874,103,2018-03-09 02:27:44
TRAWVBR128F930A60B,169,2017-10-02 21:35:24
TRAUXZY12903CE4255,130,2015-03-15 06:23:00
TRAVRCV12903CDFBB0,16,2014-08-11 01:12:55
TRAURNN128F92EF1C8,101,2014-09-10 03:08:47
TRAWXAV128F93298E8,233,2017-04-23 20:53:21
TRAVCDS128F4234FEB,22,2016-07-21 01:40:02
TRATTFD128F92F416F,105,2016-02-09 11:50:43
TRATSDF128F93023EB,225,2018-06-11 15:13:33
TRAUTFS128F428CE3A,79,2015-01-10 01:09:50
TRAWOJQ128F934B653,37,2015-11-14 01:16:59
